Name, Repository, Date, Message, Hash
rishab-jain,web-legacy,2020-01-27T19:36:16Z,Rename/Remove card type labels,f4b8a68b80441c6e7af63c7c4554a381b42d1607
rishab-jain,web-portal,2020-06-15T18:26:42Z,FEAT: Remove transactionInitiator attribute from the charge end point…,87953465bdb79c3daa6b2791621973a97677c715
rishab-jain,server-load-testing,2020-01-15T19:49:46Z,Display invoice number for opened/closed Auth web receipts,aa01c28804832ee5a14585ee1ad4a0c54a2d32c2
rishab-jain,core,2020-05-12T18:43:21Z,Adding source_app which can be used in determining the payment source…,76a12e82bb34feaebbc069032cd2c0fc9efdec22
rishab-jain,schema-tool,2020-09-02T06:14:05Z,FEAT: Add new tellerID for cash advance,38bebf29f5f3221e4d70e49066873ef81e377cc7
rishab-jain,server,2020-01-15T19:49:46Z,Display invoice number for opened/closed Auth web receipts,aa01c28804832ee5a14585ee1ad4a0c54a2d32c2
alejandro-s,dra,2020-11-09T16:59:26Z,Merge pull request #64 from clover/alejandro_branch,5939a750a2bd58add98a6969925693cca41672eb
emmie-salama,inventory-api,2020-07-07T20:00:17Z,COLO-515: Adding tax-rules endpoint (#17),eb3007148513918baf18a1cb172ae03fae69ff0d
emmie-salama,olo-service,2020-05-13T20:30:27Z,add locale to merchant properties (#201),ffc9032c7f0a4bd6b841ed3952c318871734ecfe
emmie-salama,web-order-ahead,2020-06-01T18:22:18Z,COLO-290: add merchant privacy policy to UI (#449),9e7e6639bd348f5b2dff8bd638068b08d62bfc62
emmie-salama,web-legacy,2018-04-06T15:27:01Z,adding a perka-auth service,0fb2a96e2cbfceecb10d5234f7192b865775d10e
emmie-salama,web-portal,2018-11-26T18:48:22Z,adding the sandbox environments for new dashboard,347cef7e020652a9a13ef66e5e03970853c69c61
emmie-salama,server-load-testing,2018-10-18T19:13:07Z,Hiding follow if merchant has marketingEnabled false,40c0f3e90afb3e986a96981638959f0b590a399f
emmie-salama,core,2019-05-16T17:37:38Z,CUS-1030: adding customer field restrictions setting,5905e34f173b27b95cfbd96697a235cab3301c81
emmie-salama,server,2018-10-18T19:13:07Z,Hiding follow if merchant has marketingEnabled false,40c0f3e90afb3e986a96981638959f0b590a399f
carlos-hamill,mobile-companion-ios,2019-11-14T18:36:48Z,Starting Menu setup (also just testing archanist),0f0d57067504cc1bf9df826164aa2e5b55502b2f
carlos-hamill,clovergo-ios,2018-05-23T17:11:50Z,GO-2234: Enables send button in send receipt if fields are prefilled,46ae4148e94b2fafd1e283a64e6b1f7616686374
pranav-kotecha,server-load-testing,2018-02-07T18:31:38Z,REP-1304 setting for order receipt printing flag,a469b628225ca5b0ffcb50fb2a6971440d424417
pranav-kotecha,android-common,2017-12-09T01:59:04Z,Adding a column for flat tax,262bdee8cce5315f7b6746984cdc3507f1fd078c
pranav-kotecha,clover-android-sdk,2018-04-03T22:26:26Z,Added new field refundId,b5d18c31c7dfe1cab528e50618a59ce6f9bd3344
pranav-kotecha,core,2018-01-18T18:37:24Z,REP-1113 Add support for flat tax,7a7b69d67739e7902f89a7742a7aaf7c3770dd9c
pranav-kotecha,schema-tool,2018-04-03T22:25:52Z,Added refund object from refund table to line item object,9b071be6ab95d41bd958cafbf96645261a07d315
pranav-kotecha,engine,2017-12-09T01:59:21Z,Added another column in tax_rate table,0beaaab976eea81bd2d20f1b03fe9a0082ef6a0e
pranav-kotecha,register,2018-02-01T18:02:24Z,Change label for removal and addition of taxes based on if flat fee i…,640c43515aa5086134ef606db3684fe3a6d0eb68
pranav-kotecha,reporting,2018-03-20T21:04:56Z,[Reporting app] remove all the uses for /payments_employee endpoint. …,0dadbb152d1aca9ba3112db1bfc38a7814671286
pranav-kotecha,inventory,2018-01-18T18:00:52Z,Updating Inventory app w/ Flat Tax,71902296bf8e29f7f3e9842cc02a17751fbc0bf7
pranav-kotecha,server,2018-02-07T18:31:38Z,REP-1304 setting for order receipt printing flag,a469b628225ca5b0ffcb50fb2a6971440d424417
rajan-veeramani,disputes,2020-04-20T21:23:03Z,Updated the base configurations for disputes SSO work (#12),e579def2a6c980c9bff5bcf3cda6ad11c1dca5ad
rajan-veeramani,clovergo-ios,2018-10-03T22:03:58Z,Converted Api Key and Secret strings to byte array to fix a security …,5156656b9f68ef59ccc8e45304be5564564155c1
rajan-veeramani,authfactor-api,2020-04-15T22:44:28Z,Initial commit,c9556e04334825ac97809766fea2c15ade339b29
rajan-veeramani,clover-ios-models,2020-06-26T23:35:06Z,Clover Models generated from schema tool,8a3961f297558b85afd4c48ea368d642953240a5
rajan-veeramani,server-load-testing,2018-11-28T00:11:53Z,Updated SessionToken to use JSON instead of Delimited string for exte…,73b4f2bda081338ab49fe9cb14867567e2394df7
rajan-veeramani,sso-reference-token-api,2020-09-25T20:38:47Z,first commit,9e136fd616de4d7886d2b41d4d63e54e13faacd4
rajan-veeramani,server,2018-11-28T00:11:53Z,Updated SessionToken to use JSON instead of Delimited string for exte…,73b4f2bda081338ab49fe9cb14867567e2394df7
reza-rad,dra,2018-08-01T15:23:39Z,updated file locations,6596ed043cec6eb812d87c4d3e32f1fb0b0bb35e
kinshuk-juneja,mobile-companion-ios,2019-11-12T18:57:11Z,Added color assets,f68699d42dda080568e0030e022393c561c2e50e
kinshuk-juneja,clovergo-ios,2018-03-30T17:33:29Z,Updated button assets,884a82a7749153bb4c9ddf3ea7c52bec0e62758b
matthew-mashyna,mobile-companion-ios,2019-11-06T17:08:21Z,Initial Commit,b7cde1c6e272e01e44d8c75fc1f11edd114e8c14
matthew-mashyna,clovergo-ios,2017-12-19T21:19:08Z,Fixes blank display after OCR on value link card,088c50493ca009b10e124b387880faff214b8ffb
madhav-sahu,mobile-companion-ios,2019-11-21T20:36:20Z,add clovergosdk project,16e02d256b2c33cba1db1c5c7f113440c86198c6
madhav-sahu,clovergo-ios,2017-12-16T00:27:58Z,small tweak for touch/face id,534b72290be6afca02066d3f974a276f53d75f53
madhav-sahu,remote-pay-ios-go,2019-03-08T09:00:03Z,Create AppDelegate.swift,5c634253af0c8a7fd646c1b73e2b322b53a4366e
edmond,server-load-testing,2019-02-19T18:29:25Z,Adding Google Retail Terminal Payment Config Overrides from dev8 to s…,4196f4ead11c187ab1db64ff77bcdc379623e303
edmond,server,2019-02-19T18:29:25Z,Adding Google Retail Terminal Payment Config Overrides from dev8 to s…,4196f4ead11c187ab1db64ff77bcdc379623e303
zac,server-load-testing,2016-09-28T20:19:24Z,"Optimized `getMerchantItemLabels`, refactored, and added tests for `g…",cb5a738e293c57732ad6f9e61a35e7bbae02eb2c
zac,server,2016-09-28T20:19:24Z,"Optimized `getMerchantItemLabels`, refactored, and added tests for `g…",cb5a738e293c57732ad6f9e61a35e7bbae02eb2c
alex-mora,dra,2018-07-04T01:20:17Z,Adding README,ea2f950bcda49866e818975c195f23aa4076b801
alex-mora,data-analytics-tools,2017-10-18T20:21:20Z,Merge branch 'develop' of github.com:kristalinc/data-analytics-tools …,4b39b0fc437a83dc51a637fb7772b2b5035ef5e7
nelson,dra,2018-09-24T23:26:05Z,Delete currency_conversion.py,80a35c44649720c58d1b12258817bb14a2bf3a13
rdesam,wirelessmanager,2020-08-03T22:46:21Z,https://jira.dev.clover.com/browse/AAF-2422 | Automate endpoints usin…,8f979371f2563dc5c3c4ac9c7daef2d866946fd7
rdesam,secure-report-decoder,2020-07-10T22:39:29Z,Adding sql (#6),d19a356727ca8a9a54e75cc19024d4012785ad87
rdesam,android-common,2020-09-18T23:22:20Z,define getter and setter for defaultPrinter for all items for the sel…,c433d50cb8ef4b4395266279f8d19320c078044c
rdesam,register,2020-09-21T22:40:19Z,aaf-1998 : route AllItems to either order or label printer on tapping…,ef46457ef23e0e731b84d6caac17615d777ea3cb
rdesam,payments,2020-09-21T22:40:01Z,route AllItems to either order or label printer on tapping Pay,068f88a3feee71225456540014b91f410f4550c0
rdesam,android-setup,2020-03-07T00:29:00Z,Shortening strings for 'factory_reset' in de/es in setup app on Flex …,5205ccb47b65c26a22a42ad19948b46d0d83e14a
rdesam,wireless-manager,2020-03-30T20:58:41Z,Update 'no-sims' string value to remove device names under wireless-m…,cdc46a99a865fcd6c201134534b3e48fe906b708
robert,web-portal,2020-08-27T22:57:14Z,TEST: 9615 OLO Automation suite #1 (#998),3b0f6fcfe3c9395c4c0ef5fbcdb72c2475c87acd
robert,dev-merchants,2020-11-23T15:38:02Z,first upload,9afcec342bb9d5c1f952fdfe11dd684173129809
georgy-galakhov,customers-microservice,2019-05-02T21:22:02Z,Task executor lifecycle (#40),31931d26de4609cc29c6fd40504303629494a07f
georgy-galakhov,customer-engagement,2018-06-05T19:48:20Z,hystrix timeout set to 30 sec,a290a5217ee35c3fd5791e87e5384ac61b9a7d3d
erica-solum,mobile-companion-android,2020-01-21T17:27:20Z,Commenting out the problematic unit test until we can devote time to …,0ed110bdc9bf7df720edb4c0bc8c42c38439f306
erica-solum,clovergo-android,2018-01-11T01:39:30Z,"Added unit tests for Login, SendReceipt, and GetInventory.",78860847a68a4cadba02d9cdeb5a7c22c8bf60ff
erica-solum,authorizations,2019-07-16T16:49:00Z,Show CVM on receipt based on Regional Payment Rule,6abf84c8b47315f0994f89e6dc621f3b80e9335f
erica-solum,launcher,2020-09-01T00:48:56Z,Display BEMID for Nashville/Omaha merchants in the launcher support w…,9b5b75c9641b7cf02eec1186d9f82d4458cf205d
erica-solum,android-help,2020-09-01T00:52:44Z,Display BEMID for Nashville/Omaha merchants in the Help app [for Aug …,a638c51c8d2a13f83f83287920c45f7ee5d4797f
chris-houze,customers-microservice,2020-04-09T14:48:41Z,generate beast document in scope (#53),60ae827e2b13c3df35055895841059f375d61762
chris-houze,customer-engagement,2019-08-28T17:51:29Z,"Revert ""Bump cron-utils from 3.1.6 to 9.0.1 in /java (#3774)"" (#4031)",0dfb0ca48fd0417c5d2e565980014b388be950ce
steve,CloverKeypad,2020-06-22T23:33:11Z,Initial commit,316823462f2d836a78b2a1a30f3547d4834f3fdb
steve,payments,2016-11-03T16:01:53Z,Move tender button initialization from onCreate to onOrderLoaded,345540e3a5fe3be1c19e729b1a26d5f489ee7d20
steve,remote-pay,2017-03-24T17:42:41Z,Temporary BandAid to remove REMOTE_TERMINAL permission from exchange …,40912b84276ecdc989679bdb64faad354a5ef88d
vigneshr,server-load-testing,2019-02-07T18:42:03Z,Added rate limiting/logging to PostAccountAuthHandler Summary: Added …,6574a5945c0b3497ab6d7a7bf7e464e302a9cc60
vigneshr,schema-tool,2019-07-08T18:09:55Z,North Record types for datacollection,cd1ae18de09b4e5ff6cd2c8b736925850cc195c0
vigneshr,server,2019-02-07T18:42:03Z,Added rate limiting/logging to PostAccountAuthHandler Summary: Added …,6574a5945c0b3497ab6d7a7bf7e464e302a9cc60
bhavik-patel,audit-event,2020-08-04T19:46:30Z,Add dedup logic,82338624a06c747dc0f0eaef96e2dbfdfdfdd812
bhavik-patel,reseller-api,2020-11-09T23:32:53Z,Add offset and limit query params to getResellerMerchants API,c15eff93bd0d3a6819f8c8f6ff46380d8a56e04c
bhavik-patel,reseller-device-api,2020-06-26T22:31:26Z,Initial commit,b374671a2ec1f0f7eef423d105db550f0c7ad7a4
bhavik-patel,server-load-testing,2018-09-06T21:35:22Z,Add missing header for payment endpoint,bf1098aee1613cbc5345affb0bbde1f0841b2959
bhavik-patel,clover-cci-partner-api,2020-10-14T22:05:47Z,Add merchant reassignment APIs,cdd4a1bb44dd9c18aa653b1ab8b36cad10d8fd9d
bhavik-patel,cci-partner-device-api,2020-11-02T20:50:09Z,Add spec for device reassignment API,243b08deb5ee6c42114d6d10555b2b710957732f
bhavik-patel,schema-tool,2018-10-15T18:15:08Z,Add 'firstSubmittedTime' and 'createdTime' for app,d1f1119631dbc2e11fab021f91d4b56f257c5085
bhavik-patel,reseller-assignment-api,2020-10-20T00:08:49Z,Add Specs,2f6c5d90a892bc38647b9b44e4f0f3ffcd517b54
bhavik-patel,server,2018-09-06T21:35:22Z,Add missing header for payment endpoint,bf1098aee1613cbc5345affb0bbde1f0841b2959
ankush-khurana,partnervas,2020-08-28T19:06:51Z,FEAT: Allow switching gmail accounts for a business (#113),accee8e7c86bbbee3e2da48df2837013711a7eca
ankush-khurana,clover-fastauth,2020-04-08T16:17:47Z,Fix: leakage of oAuth token (#1),70b1107fa4b292e337b1e82dc418d3d2fe05a85f
ankush-khurana,web-legacy,2019-12-16T22:46:18Z,Private app chnages on internal,f560ca015a262df246d592ee6d9eb0f1d5fc3907
ankush-khurana,web-portal,2019-10-09T16:02:18Z,Fix - First entry is partially visible on version dropdown,82bb1d1ac11238cd6a3a9494f4899f8e99742062
ankush-khurana,server-load-testing,2019-10-08T16:38:11Z,Ability to re-order screenshots on market listing page,c09ad8b07b6800f1c4cde071f769a0ebc494d3d3
ankush-khurana,schema-tool,2019-10-07T22:06:08Z,Added sortOrder field to screenshot.avsc,a704ed2dd66d2b5b483f377cf96ee99d70b99768
ankush-khurana,server,2019-10-08T16:38:11Z,Ability to re-order screenshots on market listing page,c09ad8b07b6800f1c4cde071f769a0ebc494d3d3
sreya-dutta,server-load-testing,2020-01-16T01:27:37Z,Resubmit:update billing api description,20ceaef247db1c6318b52d47b59cd53be3ec965f
sreya-dutta,schema-tool,2020-01-29T23:54:08Z,Reviewed annotations for billing parameters,1dfbd2fe5c5d44689f28dd5a024f36ec8973b16d
sreya-dutta,server,2020-01-16T01:27:37Z,Resubmit:update billing api description,20ceaef247db1c6318b52d47b59cd53be3ec965f
vidya-chockalin,dra,2020-02-27T21:42:24Z,Merge branch 'master' into vidya_branch,2f717225be1136316030d98570c09b104e50e09a
kaito-hara,growth-api,2020-06-25T17:09:05Z,CGH-4202: Send lead ZipCode and PhoneNumber to Salesforce (#186),0c36c7204ed64cc033d6249293199f20aa4fdc66
kaito-hara,web-legacy,2017-03-07T19:56:45Z,web customers: add margins to buttons row,bae506ee65f6caa28e1907745d52d0e73a8948d1
kaito-hara,cloverdotcom,2020-11-03T19:50:25Z,CGH-4623: Add Tealium datalayer event for all form endpoints (#261),190c8d2a92b2d5a27d5520dd61b519625d348226
kaito-hara,server-load-testing,2017-10-18T16:36:56Z,Allow customer to modify marketingAllowed preference via digital rece…,8680bce44d5b7dfbea3ae1423fc411e2edd736fa
kaito-hara,clover-shop,2020-08-25T15:32:51Z,CGH-4340: Replace BASIC_GO_ONLY type with ESSENTIALS type (#16),2918021d752e47446d386ec393cf463d3aa8743d
kaito-hara,web-self-boarding,2018-01-03T23:40:11Z,Update confirm.index.title copy,1273258a9ecbf0221134bcd47ef51dce47e1eb67
kaito-hara,schema-tool,2018-03-27T00:13:12Z,Add referredBy to MerchantBoardingApplicationInfo,97b8ea7f5c723cae86ee53a91f828b3e18a5bbc3
kaito-hara,server,2017-10-18T16:36:56Z,Allow customer to modify marketingAllowed preference via digital rece…,8680bce44d5b7dfbea3ae1423fc411e2edd736fa
lauren-stoops,uiatest2,2020-01-23T17:17:03Z,Finished coursing sanity test (#42),d261c23caf9f6c37a06da7e56aae761e1968195c
lauren-stoops,android-tests,2019-11-26T23:28:55Z,[Clover Dining] [Split Whole Table Item] Happy Path: Verify the items…,6b8630826664ba375314ab4cc4ad8ceb39a578db
lauren-stoops,web-legacy,2020-06-29T17:15:55Z,FIX: POS-8513 Update Variant/Modifier Tool Tip (#151),e2059f36493b8541cc080d4f925669a8bf72c6ea
lauren-stoops,web-portal,2020-08-20T19:11:30Z,Show development providers in pre-production environments (#942),ce6375967f1a8fc870216b5fa5ae36bf6b84b266
lauren-stoops,register,2019-08-21T18:46:18Z,POS-7016 use longToAmountString instead of formatAmountForEditText,81a916cbb11cb888d73ebc51877608e6d3ae1dcf
lauren-stoops,cashlog,2020-03-31T03:05:20Z,[POS-8318] Enables localization of Cash Log,7bc46d782a212680b14ba3b02694e2677653df6a
emmanuel,register,2017-05-22T22:18:15Z,Shows modifier groups ordered by sortOrder,03d4beb9ba82ef6651f1cadedea58846f8323a07
emmanuel,employees,2017-02-09T18:41:43Z,Disables editing of employee email addresses,c722e8b1847c0aee48f48c9290483026ae6865c8
emmanuel,tables2,2017-10-11T00:42:21Z,Creates Tables 2.0 project skeleton,bd6c282004fd3a9545402459e6b766fecf5dba44
emmanuel,orders,2020-04-07T20:53:55Z,Add Kotlin to Orders app,b6975a2f7a108aef40525f98cbc85cc655412a21
emmanuel,android-setup,2017-10-05T18:54:37Z,Adds content description to the pre-auth amount settings section,887c5e50f1cfd82099b5eead1b7dc4647fdb91fb
emmanuel,notes,2020-08-10T21:32:25Z,[Notes] Migrate to Gradle 6,dfa4d00e0d979caab44e72eb0e8ef22a097b4d5c
emmanuel,happyhour,2019-02-28T20:15:23Z,Adds multidex to app,1ae78d966ce106bc24cb45f1ea49ced231ad6e90
emmanuel,shifts,2020-08-27T18:59:16Z,[Shifts] Remove custom proguard rules,f65aebf42b8118e01e00322c15de52a71bba94e8
emmanuel,inventory,2017-02-14T02:03:33Z,Update UI in Settings activity to match new spec,595978868882dc211d62645082f9b522d712ed63
emmanuel,server,2017-05-15T22:50:14Z,"Syncs ModifierGroup priority over ""/v2/sync_items"" to support Android…",c7589c6181975f207b8c5b904b887438ca4efef3
srushti-ekbote,web-order-ahead,2020-12-02T20:53:30Z,automated tests for dine-in order type (#902),adff5c4d255f77bce69a1db7bedd333d62dd0779
srushti-ekbote,web-legacy,2017-07-27T18:31:45Z,adding tests for cs/controllers/reseller/,4f3af3fe519d9866afdab18b5fb6806b07cc350e
srushti-ekbote,web-portal,2018-03-20T17:11:36Z,page definition classes,cee5183ee8c59a8d48302fb13f01c2b8c49333b3
serg,core-payments,2015-03-13T21:02:19Z,"Merge ""CERT-38: remove cvmResult from card extras before printing a d…",c0d2e3bb623022e53edc9d70795880dd7abc05e0
serg,dukpt-simulator,2020-09-01T00:29:06Z,PAYCORE-1269: Add BOLT RKI keys for DUKPT simulator (#1),fdb79d6ea4fbe45db3d25a7713622aa7697a98ad
serg,secure-payments,2015-03-13T21:02:19Z,"Merge ""CERT-38: remove cvmResult from card extras before printing a d…",c0d2e3bb623022e53edc9d70795880dd7abc05e0
serg,server,2015-12-16T01:41:11Z,Unit Testing infrastructure for AuthServer. Basic test of AuthSyncSer…,9d87425445e4a59fa5d83ffc9078c43830733245
ryannelsestuen,core,2015-07-27T19:11:59Z,CLOVER-14048: add additional enum values,0e2c8bacfca224869f3c92f0b824c1717dd06f83
ryannelsestuen,schema-tool,2015-07-27T19:08:41Z,CLOVER-14048: add additional enum values for avs result,f4b9317bbe9c425279afba29150c60abc7ac01ae
ryannelsestuen,engine,2015-07-02T16:43:22Z,CERT-163:  change to use consolidated logic in OrderUtils so app labe…,91dbbe7746eb6bf527f08716b8042eaab99dc70b
ryannelsestuen,payments,2015-08-14T21:39:58Z,CLOVER-14326: refactor avs entry into re-usable fragment with 2 diffe…,71bb47b39d47d89c800a1d3e64f72001fa5bf169
ryannelsestuen,transactions,2015-07-28T21:58:42Z,CLOVER-14349: add display of cvs/avs results if present for the trans…,e80f4010ad28cd307f162d0068416860ef12add9
ryannelsestuen,android-setup,2018-05-07T20:49:05Z,add new param for pin entry,c4d09b2cdb904e925008685e27c6b7c169a9bf5a
ryannelsestuen,secure-payments,2015-07-11T20:51:41Z,CLOVER-14119: update to 135-SNAPSHOT now that 134 is released,96f0ced9af5c4ee07a073b1aa6f67267522f290c
ryannelsestuen,remote-pay,2015-05-21T22:59:36Z,"finish security functions, refactor to support interaction with UI, a…",07330df3029b529808df8c9769816ca4cdec681d
ryannelsestuen,server,2015-07-06T19:30:07Z,Add logic equivalent to android common for printing receipt card data,211f0699f06b4227dc2466be2c976f4b48843fc1
brian,jenkins-dsl-jobs,2020-09-18T16:38:52Z,Add certificate-renewal-service (#175),ab44f706bdf34267ef76b1431179d8d0f0c7f578
brian,device-api,2020-08-26T22:16:38Z,AAF-1309: Add /v3/devices/{deviceId}/renewcert for certificate renewal,287fc09d7557b2923212d70399e8b1886738b6ed
brian,provisioning,2014-09-04T22:50:57Z,deleted noncompliant test keys,7125ea8d507baf27d424bac30e50e21c5976c259
brian,certificate-renewal,2020-08-13T16:20:52Z,intial commit,0220cfa911aa473dc291c678765adfff6518a84c
brian,manufacturer-signing,2020-10-29T08:23:30Z,Update README.md,776265d7982e543b8e4f6c2f5f00c5fb4420b9f0
mbromley,payment-spec,2020-04-09T00:33:52Z,Initial commit,106de9b22e574c91678f2b6f5a539fb2288c4ec3
mbromley,server-load-testing,2016-06-06T19:50:17Z,Soft delete access token on app uninstall,03266b18d2bad08328824171ba996f177a9ff2ab
mbromley,android-common,2018-02-05T19:27:22Z,Add China Union Pay icon,2c3a3366fea12b5edbe010e4c914ac4519e4b8c8
mbromley,core,2016-07-29T17:13:58Z,Add debit key code to terminal params and RKI response,472c24f624fd753dd9ebfeef6dcf3d1b38dfd99d
mbromley,schema-tool,2016-10-24T23:54:19Z,Add CacheIndex schema,619b3929502c7f1cd62faec9d72d16ed9c5d5549
mbromley,terminal,2020-11-09T21:20:46Z,[Sale] Fixed wrong amount populated in SaleActivity when previous pay…,ac85369ab736e6aedc03fe1ecbc67bf1f7c9c342
